,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
893,Biology,Astro Engineering,Machine Learning,Optimization,Physics,Chinese,0,0
894,Chinese,Machine Learning,English,Chemistry,Algebra,History,0,0
895,Chinese,Machine Learning,Biology,Optimization,Chorus1,Chorus2,0,1
896,Business,Astro Engineering,Chinese,Physics,Biology,Algebra,0,0
897,French,Aero Engineering,Spanish,English,Chemistry,Business,0,0
898,Chemistry,Algebra,English,Aero Engineering,Chinese,Optimization,0,0
899,Astro Engineering,Machine Learning,Aero Engineering,Spanish,Chorus1,Chorus2,0,1
900,English,Algebra,Spanish,French,Business,Political Science,0,0
901,Physics,Business,Aero Engineering,English,Astro Engineering,Biology,0,0
902,Aero Engineering,Business,Machine Learning,French,Algebra,Physics,0,0
903,Optimization,Physics,Social Science,Biology,Chorus1,Chorus2,0,1
904,Physics,Social Science,Algebra,Machine Learning,Political Science,History,1,0
905,English,Algebra,Business,Biology,Physics,Optimization,0,0
906,Business,Physics,Political Science,Spanish,Algebra,Biology,0,0
907,Astro Engineering,Machine Learning,French,Aero Engineering,Chorus1,Chorus2,0,1
908,Algebra,Physics,Chinese,Chemistry,English,History,0,0
909,Chemistry,Optimization,Spanish,Political Science,Aero Engineering,English,0,0
910,Chinese,Algebra,French,Spanish,Machine Learning,Biology,0,0
911,Aero Engineering,Biology,Political Science,Business,Spanish,Physics,0,0
912,Physics,Astro Engineering,English,Aero Engineering,Business,Political Science,1,0
913,French,Business,Physics,Chinese,Aero Engineering,History,1,0
914,Chinese,Aero Engineering,Social Science,Algebra,Chorus1,Chorus2,0,1
915,Physics,Political Science,Chinese,Algebra,Chorus1,Chorus2,0,1
916,Political Science,Algebra,Aero Engineering,Astro Engineering,Business,Chemistry,0,0
917,Political Science,Chinese,Optimization,Business,Aero Engineering,Spanish,0,0
918,Astro Engineering,Social Science,Algebra,Chinese,Optimization,History,0,0
919,English,Aero Engineering,Chinese,Political Science,Chorus1,Chorus2,0,1
920,Business,Physics,Chemistry,Spanish,Optimization,Astro Engineering,0,0
921,Physics,Biology,Chinese,Social Science,Astro Engineering,History,1,0
922,Chemistry,Chinese,Spanish,Machine Learning,Optimization,English,1,0
923,History,Physics,French,Algebra,Chemistry,Optimization,0,0
924,Biology,Algebra,Astro Engineering,French,Physics,Business,0,0
925,Algebra,English,Business,Optimization,Chinese,Biology,0,0
926,Chinese,Machine Learning,Social Science,Astro Engineering,Business,History,1,0
927,Social Science,Astro Engineering,Political Science,Spanish,Optimization,History,0,0
928,History,Chemistry,Optimization,Spanish,Social Science,Astro Engineering,0,0
929,Machine Learning,Political Science,Biology,Social Science,Algebra,Spanish,1,0
930,Social Science,Spanish,Biology,Political Science,History,Machine Learning,0,0
931,Optimization,Biology,English,Spanish,Astro Engineering,Political Science,1,0
932,Optimization,French,Astro Engineering,Chinese,Social Science,Biology,0,0
933,Chinese,French,Optimization,History,Machine Learning,Political Science,0,0
934,Political Science,Chemistry,Social Science,History,Chorus1,Chorus2,0,1
935,Algebra,Aero Engineering,Spanish,Business,French,English,0,0
936,Astro Engineering,Spanish,Biology,Algebra,History,Political Science,1,0
937,Biology,History,English,Social Science,Chinese,Physics,0,0
938,Astro Engineering,Machine Learning,Aero Engineering,English,Algebra,Political Science,0,0
939,Chemistry,Political Science,Physics,Algebra,French,Astro Engineering,1,0
940,Optimization,Chemistry,Political Science,Physics,Astro Engineering,Algebra,0,0
941,Spanish,Chinese,Chemistry,Political Science,French,Astro Engineering,0,0
942,Algebra,Physics,Business,Aero Engineering,Chorus1,Chorus2,0,1
943,Social Science,Business,Algebra,History,Biology,Aero Engineering,0,0
944,Algebra,Biology,Business,Optimization,History,English,0,0
945,Political Science,Aero Engineering,Business,Chinese,English,Social Science,1,0
946,Machine Learning,History,French,Optimization,Chemistry,Business,0,0
947,Biology,Machine Learning,Social Science,Chinese,French,Astro Engineering,1,0
948,Political Science,Algebra,Business,Social Science,Chorus1,Chorus2,0,1
949,Political Science,Chemistry,Machine Learning,Chinese,English,History,0,0
950,Chinese,History,Physics,Political Science,Chorus1,Chorus2,0,1
951,Political Science,Aero Engineering,Physics,History,Business,French,1,0
952,Social Science,Astro Engineering,Political Science,Optimization,Chorus1,Chorus2,0,1
953,English,Astro Engineering,Chemistry,Biology,Aero Engineering,Business,0,0
954,Aero Engineering,Spanish,Business,Algebra,History,Chemistry,0,0
955,Physics,Biology,Algebra,Political Science,Machine Learning,Chinese,0,0
956,Astro Engineering,Machine Learning,Optimization,Spanish,Political Science,Chemistry,0,0
957,Chinese,Political Science,Aero Engineering,Biology,English,French,0,0
958,Biology,Algebra,Spanish,Social Science,Aero Engineering,History,0,0
959,Chinese,Political Science,Algebra,Chemistry,English,Optimization,1,0
960,Physics,Algebra,Political Science,Machine Learning,Social Science,English,0,0
961,History,Astro Engineering,Algebra,Physics,Optimization,Chemistry,0,0
962,Optimization,Spanish,Social Science,Biology,Machine Learning,Aero Engineering,0,0
963,Machine Learning,Astro Engineering,Chemistry,Social Science,Political Science,History,0,0
964,Social Science,History,Algebra,Astro Engineering,Business,French,1,0
965,Algebra,Chemistry,Optimization,English,Spanish,Chinese,1,0
966,History,Chemistry,French,Spanish,Chorus1,Chorus2,0,1
967,English,Spanish,Political Science,Physics,Chorus1,Chorus2,0,1
968,Chemistry,French,Political Science,Optimization,Chinese,History,0,0
969,English,Astro Engineering,History,Chemistry,Chorus1,Chorus2,0,1
970,Business,Physics,English,Political Science,Astro Engineering,Algebra,0,0
971,Chinese,Algebra,Astro Engineering,Chemistry,Spanish,Business,0,0
972,Optimization,Biology,Social Science,History,Chemistry,Political Science,0,0
973,Biology,Chinese,Physics,Business,Chemistry,French,0,0
974,Social Science,Spanish,French,History,Political Science,Optimization,1,0
975,History,French,Social Science,English,Chorus1,Chorus2,0,1
976,Social Science,Chinese,Biology,Business,English,Chemistry,0,0
977,Chinese,Biology,Spanish,History,Machine Learning,Social Science,0,0
978,Social Science,French,Chinese,Astro Engineering,Aero Engineering,Chemistry,0,0
979,History,Spanish,Astro Engineering,Political Science,Chemistry,Business,1,0
980,French,Social Science,Physics,Political Science,Chinese,Optimization,0,0
981,Machine Learning,Aero Engineering,Political Science,Spanish,English,Business,0,0
982,Optimization,Chemistry,English,Political Science,Physics,Algebra,0,0
983,Political Science,French,Biology,Optimization,Chorus1,Chorus2,0,1
984,Algebra,Chemistry,Machine Learning,Spanish,Social Science,Physics,0,0
985,Political Science,Chemistry,Social Science,Astro Engineering,Algebra,Spanish,1,0
986,Aero Engineering,Political Science,Algebra,Physics,Astro Engineering,Optimization,1,0
987,French,Business,Astro Engineering,Chinese,History,Aero Engineering,0,0
988,French,Biology,Spanish,Algebra,Aero Engineering,Political Science,1,0
989,Algebra,English,Social Science,Physics,Chorus1,Chorus2,0,1
990,English,Aero Engineering,Political Science,Social Science,Astro Engineering,French,1,0
991,Business,Biology,Machine Learning,Aero Engineering,French,Political Science,0,0
992,Chemistry,Optimization,Physics,Business,Astro Engineering,French,0,0
993,Social Science,Political Science,French,History,Chorus1,Chorus2,0,1
994,Business,Chinese,Spanish,Chemistry,Algebra,Social Science,1,0
995,Chemistry,Spanish,Aero Engineering,English,Business,Physics,1,0
996,Spanish,English,Social Science,French,Astro Engineering,Physics,1,0
997,Chinese,Business,Chemistry,Biology,Optimization,English,0,0
998,Algebra,Political Science,French,Chinese,Spanish,Astro Engineering,0,0
999,Social Science,Political Science,Biology,Chinese,Business,French,0,0
1000,Optimization,Chinese,English,Political Science,Biology,Spanish,1,0
1001,English,Machine Learning,History,Spanish,Optimization,Astro Engineering,1,0
1002,English,Astro Engineering,Business,Chemistry,Chinese,Social Science,0,0
1003,English,Chemistry,Business,Social Science,Aero Engineering,Astro Engineering,1,0
1004,French,Chinese,History,Astro Engineering,Chorus1,Chorus2,0,1
1005,English,Business,Machine Learning,Chemistry,French,Chinese,1,0
1006,Chinese,Algebra,Business,Spanish,Social Science,Physics,0,0
1007,Biology,Algebra,Social Science,French,Chorus1,Chorus2,0,1
1008,Chinese,Spanish,Chemistry,Machine Learning,Astro Engineering,English,1,0
1009,Spanish,History,Astro Engineering,Machine Learning,Chorus1,Chorus2,0,1
1010,History,Chemistry,Physics,Spanish,Business,Machine Learning,0,0
1011,French,Aero Engineering,Algebra,History,Biology,Physics,0,0
1012,Aero Engineering,Machine Learning,Spanish,Biology,Optimization,Physics,0,0
1013,Optimization,French,History,Machine Learning,Chemistry,Biology,0,0
1014,Business,Spanish,Chemistry,Aero Engineering,Biology,Optimization,0,0
1015,Political Science,Biology,Physics,English,Chinese,Business,0,0
1016,French,Social Science,Spanish,Biology,Physics,Business,0,0
1017,French,Biology,Optimization,Spanish,Chorus1,Chorus2,0,1
1018,Business,French,Chinese,Social Science,Machine Learning,Chemistry,0,0
1019,Spanish,Physics,Chinese,Business,Machine Learning,Astro Engineering,1,0
1020,Business,Chinese,Algebra,Optimization,Physics,Chemistry,0,0
1021,Political Science,Chinese,Optimization,Machine Learning,Chemistry,History,0,0
1022,Aero Engineering,Chemistry,Machine Learning,Physics,Political Science,Optimization,1,0
1023,Machine Learning,Chemistry,Aero Engineering,Astro Engineering,Optimization,Biology,0,0
1024,English,Aero Engineering,Machine Learning,Biology,Social Science,Algebra,0,0
1025,History,Biology,Chinese,Political Science,Chorus1,Chorus2,0,1
1026,French,History,Social Science,Aero Engineering,Chinese,Machine Learning,0,0
1027,History,English,Chinese,Political Science,Social Science,Optimization,0,0
1028,Optimization,Business,French,History,Physics,Algebra,0,0
1029,Optimization,Chemistry,Physics,French,English,Spanish,0,0
1030,Chemistry,History,Chinese,Aero Engineering,French,Spanish,0,0
1031,Chemistry,Spanish,Social Science,Machine Learning,English,Optimization,0,0
1032,Chinese,Machine Learning,Algebra,English,Physics,Social Science,0,0
1033,Aero Engineering,Spanish,Political Science,Business,Chemistry,English,0,0
1034,French,Social Science,Biology,Machine Learning,Chemistry,Spanish,0,0
1035,English,Chemistry,Astro Engineering,Social Science,Spanish,French,0,0
1036,Physics,Political Science,Social Science,French,Chorus1,Chorus2,0,1
1037,Chemistry,Biology,Aero Engineering,Physics,Political Science,History,0,0
1038,English,History,French,Chinese,Biology,Spanish,0,0
1039,Astro Engineering,Physics,English,Chinese,Chemistry,Biology,0,0
1040,Algebra,Chinese,Physics,History,English,French,0,0
1041,History,Business,Astro Engineering,Physics,Chorus1,Chorus2,0,1
1042,Political Science,Social Science,Optimization,English,Biology,Astro Engineering,0,0
1043,English,Political Science,Spanish,Machine Learning,Chorus1,Chorus2,0,1
1044,English,Optimization,Physics,Chemistry,Chorus1,Chorus2,0,1
1045,Spanish,English,Chemistry,French,Biology,Algebra,0,0
1046,Spanish,Business,Machine Learning,Astro Engineering,Social Science,Algebra,0,0
1047,French,Chinese,Algebra,Political Science,Social Science,Chemistry,0,0
1048,History,Aero Engineering,Biology,Astro Engineering,Machine Learning,Chemistry,0,0
1049,Business,French,Optimization,Physics,Chorus1,Chorus2,0,1
1050,Business,Algebra,Astro Engineering,Biology,Chorus1,Chorus2,0,1
1051,Chemistry,French,Biology,Aero Engineering,Physics,Spanish,0,0
1052,Chemistry,Aero Engineering,Machine Learning,Optimization,Political Science,French,0,0
1053,Business,English,Biology,French,Machine Learning,Aero Engineering,0,0
1054,Chemistry,History,Business,French,Machine Learning,Physics,0,0
1055,Machine Learning,Optimization,Political Science,Social Science,English,Biology,1,0
1056,Business,Astro Engineering,Algebra,Chinese,Biology,Spanish,0,0
1057,Chemistry,Algebra,Biology,Business,Machine Learning,Physics,0,0
1058,Aero Engineering,Biology,Machine Learning,History,Astro Engineering,Political Science,0,0
1059,French,Astro Engineering,English,Aero Engineering,Optimization,Social Science,1,0
1060,Social Science,Business,Astro Engineering,Aero Engineering,Physics,Biology,0,0
1061,French,Aero Engineering,Machine Learning,Chinese,English,Spanish,1,0
1062,Political Science,Algebra,Chemistry,Optimization,Biology,French,0,0
1063,Astro Engineering,Biology,Machine Learning,Physics,Political Science,Optimization,0,0
1064,Optimization,Political Science,Biology,Machine Learning,Social Science,Chemistry,1,0
1065,Chinese,English,Algebra,French,Chorus1,Chorus2,0,1
1066,Optimization,Algebra,Spanish,Chinese,Chemistry,Political Science,0,0
1067,Physics,Chinese,Machine Learning,Political Science,Chorus1,Chorus2,0,1
1068,Astro Engineering,Machine Learning,Business,History,French,Spanish,1,0
1069,Aero Engineering,Chemistry,Biology,Political Science,Physics,English,0,0
1070,French,Biology,Aero Engineering,English,Chorus1,Chorus2,0,1
1071,Optimization,French,Algebra,Machine Learning,Political Science,Social Science,0,0
1072,History,Machine Learning,Biology,Spanish,French,Optimization,0,0
1073,Spanish,History,French,Optimization,Business,Biology,0,0
1074,Chinese,Business,Chemistry,Physics,French,Aero Engineering,1,0
1075,Physics,Chemistry,Machine Learning,Aero Engineering,Biology,Spanish,0,0
1076,Spanish,Business,Algebra,Chemistry,Physics,Astro Engineering,1,0
1077,Political Science,Chinese,Aero Engineering,French,History,Spanish,0,0
1078,History,Astro Engineering,French,Social Science,Machine Learning,English,0,0
1079,Biology,Optimization,Business,Chemistry,English,Spanish,1,0
1080,Aero Engineering,Astro Engineering,Chemistry,French,Biology,History,1,0
1081,Optimization,Spanish,Chinese,Chemistry,Aero Engineering,Machine Learning,1,0
1082,Physics,Astro Engineering,Business,Social Science,Chinese,Aero Engineering,1,0
1083,English,Chemistry,Spanish,Chinese,Business,Political Science,0,0
1084,Chemistry,Machine Learning,Aero Engineering,Chinese,Chorus1,Chorus2,0,1
1085,Astro Engineering,Political Science,Social Science,Physics,Chorus1,Chorus2,0,1
1086,Astro Engineering,Political Science,Biology,Business,Optimization,Physics,1,0
1087,Astro Engineering,Algebra,Physics,Social Science,Chorus1,Chorus2,0,1
1088,Physics,Chemistry,Political Science,History,Chinese,Algebra,0,0
1089,Chinese,Biology,French,Astro Engineering,History,Political Science,0,0
1090,French,Social Science,Political Science,Optimization,Chemistry,Business,0,0
1091,French,Astro Engineering,English,Algebra,Spanish,Business,0,0
1092,Optimization,English,French,Business,Chemistry,Chinese,0,0
1093,Social Science,Aero Engineering,Algebra,French,Physics,Chinese,1,0
1094,Aero Engineering,Political Science,Chemistry,History,Spanish,Business,0,0
1095,Algebra,Physics,Optimization,History,Chorus1,Chorus2,0,1
1096,Physics,Political Science,Astro Engineering,Chinese,French,Biology,0,0
1097,Optimization,Spanish,History,Aero Engineering,Physics,Social Science,1,0
1098,Machine Learning,Optimization,Chinese,Physics,Social Science,Astro Engineering,0,0
1099,Aero Engineering,Chinese,Physics,Chemistry,History,Spanish,1,0
1100,Chinese,Algebra,English,History,Political Science,Biology,1,0
1101,Optimization,Aero Engineering,Astro Engineering,Business,Chorus1,Chorus2,0,1
1102,Optimization,French,History,Aero Engineering,Chinese,Political Science,0,0
1103,French,Algebra,Spanish,Political Science,Chorus1,Chorus2,0,1
1104,Social Science,Political Science,Business,Astro Engineering,Machine Learning,Chinese,0,0
1105,Optimization,English,Algebra,History,Political Science,Physics,0,0
1106,Chemistry,Social Science,Chinese,History,Chorus1,Chorus2,0,1
1107,Biology,Social Science,Aero Engineering,Chemistry,Machine Learning,Spanish,1,0
1108,Social Science,Astro Engineering,Machine Learning,Physics,History,Political Science,1,0
1109,Algebra,History,Chinese,Chemistry,Aero Engineering,Physics,0,0
1110,Political Science,Astro Engineering,Chinese,Physics,Optimization,History,1,0
1111,History,Physics,Business,Aero Engineering,Chorus1,Chorus2,0,1
1112,History,Social Science,Biology,Optimization,Chorus1,Chorus2,0,1
1113,Machine Learning,Biology,Social Science,French,Political Science,Business,0,0
1114,Biology,Chemistry,Aero Engineering,Chinese,Political Science,Astro Engineering,1,0
1115,History,Aero Engineering,Social Science,Algebra,Chemistry,Political Science,1,0
1116,Aero Engineering,Physics,French,Social Science,Chinese,Astro Engineering,0,0
1117,Physics,Optimization,Algebra,English,French,Machine Learning,0,0
1118,Political Science,Aero Engineering,English,Social Science,Physics,Algebra,0,0
1119,Machine Learning,Algebra,Physics,Chinese,History,Social Science,0,0
1120,Physics,English,Political Science,French,Astro Engineering,Algebra,1,0
1121,Optimization,French,Chemistry,Algebra,Business,Aero Engineering,0,0
1122,Astro Engineering,History,Physics,Chemistry,French,Social Science,0,0
1123,Spanish,Optimization,Astro Engineering,English,Business,History,0,0
1124,Spanish,Machine Learning,Chinese,English,Algebra,Biology,0,0
1125,History,Chemistry,Social Science,Aero Engineering,Physics,Astro Engineering,1,0
1126,Algebra,History,French,Political Science,Aero Engineering,Business,0,0
1127,Biology,Aero Engineering,French,Astro Engineering,Political Science,Social Science,0,0
1128,Biology,Social Science,Chemistry,History,Political Science,Aero Engineering,1,0
1129,Business,Algebra,Aero Engineering,Optimization,Political Science,Social Science,0,0
1130,Spanish,Social Science,Chemistry,Algebra,French,Aero Engineering,1,0
1131,History,Aero Engineering,Physics,English,Biology,Chemistry,0,0
1132,Social Science,History,Astro Engineering,French,Spanish,English,0,0
1133,History,Chemistry,Astro Engineering,Biology,Spanish,French,0,0
1134,Business,English,Optimization,Chemistry,Biology,Aero Engineering,0,0
1135,Social Science,Algebra,Machine Learning,Spanish,Biology,Physics,0,0
1136,Algebra,English,Astro Engineering,French,Physics,Spanish,0,0
1137,Physics,Optimization,Algebra,Machine Learning,Chemistry,Spanish,0,0
1138,Biology,Spanish,Aero Engineering,Chinese,Astro Engineering,Social Science,0,0
1139,Biology,Business,French,Machine Learning,Chinese,Political Science,0,0
1140,Social Science,Optimization,Business,Chemistry,Machine Learning,Spanish,0,0
1141,Machine Learning,Chinese,French,Optimization,Chorus1,Chorus2,0,1
1142,Chemistry,Biology,Business,Political Science,History,English,0,0
1143,Algebra,Aero Engineering,Biology,Business,Spanish,French,1,0
1144,Astro Engineering,Chemistry,French,Spanish,Chorus1,Chorus2,0,1
1145,Spanish,Optimization,Algebra,Aero Engineering,Physics,Machine Learning,0,0
1146,Aero Engineering,Social Science,French,Business,Algebra,English,0,0
1147,Astro Engineering,Chemistry,Biology,Spanish,Chorus1,Chorus2,0,1
1148,Business,Political Science,Aero Engineering,English,Chorus1,Chorus2,0,1
1149,French,Machine Learning,Social Science,Astro Engineering,Chorus1,Chorus2,0,1
1150,Optimization,Political Science,Social Science,Spanish,Algebra,French,0,0
1151,French,Algebra,Political Science,Machine Learning,English,Astro Engineering,1,0
1152,Social Science,History,Algebra,English,Chinese,Aero Engineering,0,0
1153,Chemistry,Business,Machine Learning,Chinese,Chorus1,Chorus2,0,1
1154,Aero Engineering,Physics,English,Biology,Chorus1,Chorus2,0,1
1155,Algebra,Political Science,Social Science,Optimization,History,Chemistry,0,0
1156,Chinese,History,English,Business,Machine Learning,Algebra,0,0
1157,English,Astro Engineering,Machine Learning,Biology,Spanish,Physics,0,0
1158,French,Aero Engineering,Machine Learning,English,Business,Social Science,0,0
1159,Optimization,Social Science,Astro Engineering,Algebra,Chinese,Spanish,0,0
1160,History,Machine Learning,Biology,Spanish,Business,Algebra,0,0
1161,Spanish,Astro Engineering,Social Science,Political Science,Algebra,Business,1,0
1162,Optimization,Chemistry,History,Algebra,Machine Learning,Astro Engineering,0,0
1163,Astro Engineering,Biology,Optimization,Spanish,English,Chinese,0,0
1164,Physics,Political Science,Chinese,Social Science,Chorus1,Chorus2,0,1
1165,Physics,Algebra,Machine Learning,Chinese,Chorus1,Chorus2,0,1
1166,Physics,History,Chinese,Biology,Astro Engineering,Social Science,0,0
1167,Algebra,Optimization,Social Science,Aero Engineering,Machine Learning,Physics,1,0
1168,Optimization,Aero Engineering,Biology,History,Astro Engineering,Social Science,0,0
1169,Chinese,English,Astro Engineering,Social Science,Physics,Political Science,0,0
1170,Chinese,Aero Engineering,History,Spanish,Biology,Algebra,0,0
1171,French,History,Aero Engineering,Machine Learning,Optimization,English,0,0
1172,Physics,Chinese,Aero Engineering,English,Machine Learning,Chemistry,0,0
1173,Optimization,Social Science,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
1174,Chemistry,Machine Learning,Aero Engineering,Political Science,French,Business,1,0
1175,History,Physics,Political Science,English,Spanish,Algebra,1,0
1176,History,Astro Engineering,Chinese,Algebra,English,Physics,0,0
1177,History,English,Biology,Spanish,Social Science,Chemistry,0,0
1178,Biology,Political Science,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
1179,Chinese,Physics,Political Science,Astro Engineering,Chorus1,Chorus2,0,1
1180,Aero Engineering,Social Science,History,Spanish,Machine Learning,Optimization,1,0
1181,Physics,French,English,Biology,Political Science,History,0,0
1182,Machine Learning,Chinese,Political Science,Astro Engineering,Chorus1,Chorus2,0,1
1183,Spanish,Biology,Machine Learning,Astro Engineering,Chorus1,Chorus2,0,1
1184,Spanish,Business,Physics,Chemistry,Social Science,Biology,0,0
1185,Political Science,Physics,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
1186,Political Science,Business,History,Chemistry,Aero Engineering,English,0,0
1187,Chemistry,Optimization,Business,Biology,Chorus1,Chorus2,0,1
1188,Chinese,Machine Learning,Business,Astro Engineering,Social Science,Physics,0,0
1189,Optimization,French,Aero Engineering,Astro Engineering,History,Physics,0,0
1190,Physics,Biology,Social Science,History,Aero Engineering,English,0,0
1191,Business,History,Chemistry,Astro Engineering,Chorus1,Chorus2,0,1
1192,Physics,Machine Learning,French,Algebra,Astro Engineering,Aero Engineering,0,0
1193,Business,Spanish,Biology,Algebra,History,Political Science,0,0
1194,Chemistry,Spanish,Machine Learning,Biology,Chinese,Aero Engineering,0,0
1195,Machine Learning,Biology,Social Science,History,Chemistry,Spanish,0,0
1196,Algebra,Business,Spanish,Physics,Chemistry,Chinese,0,0
1197,Business,Optimization,History,English,Spanish,French,0,0
1198,Biology,Physics,Chemistry,French,Aero Engineering,Business,1,0
1199,Chinese,Algebra,Political Science,Social Science,Optimization,Spanish,0,0
1200,French,English,Chemistry,Business,Political Science,History,0,0
1201,Spanish,English,Machine Learning,Chinese,Aero Engineering,Optimization,1,0
1202,Chinese,Aero Engineering,Chemistry,Political Science,Optimization,Spanish,0,0
1203,History,French,Machine Learning,Political Science,Business,Aero Engineering,0,0
1204,Business,Astro Engineering,Machine Learning,Biology,Optimization,Political Science,0,0
1205,Astro Engineering,Physics,Optimization,English,Political Science,Algebra,0,0
1206,Biology,French,Business,Chinese,Machine Learning,Aero Engineering,0,0
1207,Business,Social Science,Algebra,Political Science,Chorus1,Chorus2,0,1
1208,Spanish,Biology,Astro Engineering,History,Business,Machine Learning,1,0
1209,Astro Engineering,History,Biology,Physics,Chorus1,Chorus2,0,1
1210,Biology,Political Science,French,Algebra,Chorus1,Chorus2,0,1
1211,English,Astro Engineering,Chemistry,Spanish,Chorus1,Chorus2,0,1
1212,Social Science,Political Science,Aero Engineering,Machine Learning,Chinese,History,0,0
1213,Political Science,Machine Learning,Aero Engineering,Algebra,Chorus1,Chorus2,0,1
1214,Aero Engineering,Astro Engineering,French,Algebra,Chorus1,Chorus2,0,1
1215,Physics,Biology,Aero Engineering,French,Political Science,Machine Learning,0,0
1216,Chinese,Biology,Optimization,History,Social Science,Algebra,0,0
1217,Chemistry,Physics,History,French,Chinese,Optimization,0,0
1218,Machine Learning,Chinese,Spanish,History,Algebra,Political Science,0,0
1219,Social Science,Chemistry,Business,English,Chorus1,Chorus2,0,1
1220,Algebra,Aero Engineering,Chemistry,Political Science,Spanish,Chinese,0,0
1221,Spanish,English,Optimization,History,Aero Engineering,Chemistry,1,0
1222,Aero Engineering,Chinese,French,Spanish,Astro Engineering,Machine Learning,0,0
1223,Business,History,English,Algebra,Physics,French,1,0
1224,Business,Aero Engineering,French,Political Science,History,Spanish,1,0
1225,Political Science,Machine Learning,French,Physics,Social Science,Chemistry,1,0
1226,Algebra,Physics,Spanish,Business,Biology,Machine Learning,0,0
1227,Astro Engineering,Algebra,French,Social Science,Physics,Chinese,0,0
1228,Algebra,Aero Engineering,Physics,Chemistry,English,Chinese,0,0
1229,Physics,Biology,Machine Learning,Chinese,Chorus1,Chorus2,0,1
1230,Physics,Aero Engineering,Optimization,Political Science,Business,History,1,0
1231,Business,Social Science,Political Science,Machine Learning,Chorus1,Chorus2,0,1
1232,French,Physics,Chinese,Biology,Chemistry,Spanish,1,0
1233,Optimization,Chinese,Business,Physics,English,Political Science,0,0
1234,Optimization,Social Science,Algebra,Physics,Chinese,English,1,0
1235,Political Science,Optimization,Spanish,History,Chorus1,Chorus2,0,1
1236,Biology,History,Spanish,Business,Chorus1,Chorus2,0,1
1237,French,Optimization,Algebra,Astro Engineering,Business,Spanish,0,0
1238,History,Business,Algebra,Optimization,French,Machine Learning,1,0
1239,History,Chinese,Chemistry,Algebra,Chorus1,Chorus2,0,1
1240,Social Science,Algebra,Machine Learning,Optimization,History,Business,0,0
1241,Physics,French,Political Science,Social Science,History,Chemistry,1,0
1242,Algebra,Business,Political Science,French,Spanish,English,0,0
1243,Algebra,Machine Learning,Chinese,Astro Engineering,Physics,Political Science,0,0
1244,Business,Optimization,Aero Engineering,Algebra,Physics,Machine Learning,1,0
1245,History,Chemistry,Machine Learning,Social Science,Aero Engineering,Optimization,0,0
1246,Algebra,Biology,Chemistry,English,Machine Learning,French,0,0
1247,History,Machine Learning,Spanish,Chinese,Physics,French,0,0
1248,Social Science,Algebra,Spanish,Machine Learning,Astro Engineering,Chemistry,0,0
1249,Optimization,Business,Machine Learning,Chemistry,Biology,Spanish,0,0
1250,Business,Astro Engineering,Algebra,French,Chorus1,Chorus2,0,1
1251,Political Science,History,Social Science,French,Physics,Algebra,0,0
1252,French,Astro Engineering,Social Science,Political Science,Machine Learning,Physics,1,0
1253,Aero Engineering,Biology,Social Science,History,Chemistry,English,1,0
1254,Political Science,Social Science,Astro Engineering,Machine Learning,Biology,English,0,0
1255,Machine Learning,Algebra,Social Science,Optimization,Aero Engineering,French,0,0
1256,Machine Learning,Business,French,English,Chorus1,Chorus2,0,1
1257,Chemistry,Biology,Physics,Chinese,French,Machine Learning,0,0
1258,Physics,Aero Engineering,Spanish,Optimization,Astro Engineering,Chinese,1,0
1259,Chinese,Astro Engineering,Business,Social Science,Chorus1,Chorus2,0,1
1260,Chemistry,Biology,English,Algebra,History,Aero Engineering,1,0
1261,Political Science,Algebra,Business,Optimization,Chemistry,History,1,0
1262,Spanish,Social Science,French,Chemistry,Algebra,Chinese,0,0
1263,Social Science,Physics,Spanish,Astro Engineering,Business,History,0,0
1264,Political Science,Spanish,Social Science,Biology,Algebra,Physics,0,0
1265,Optimization,Chinese,French,Astro Engineering,Political Science,Social Science,0,0
1266,Social Science,Spanish,Chemistry,Algebra,Biology,Physics,0,0
1267,Machine Learning,Business,Chemistry,History,Physics,Optimization,0,0
1268,Machine Learning,Astro Engineering,Chinese,Biology,Aero Engineering,Chemistry,0,0
1269,Chemistry,Physics,Social Science,Algebra,Chorus1,Chorus2,0,1
1270,History,Astro Engineering,Spanish,Chinese,Chemistry,French,0,0
1271,Aero Engineering,Machine Learning,Biology,Chemistry,Spanish,French,1,0
1272,Optimization,Chinese,Spanish,Chemistry,Business,Physics,0,0
1273,Biology,Social Science,Chinese,Business,French,Algebra,1,0
1274,Biology,English,Social Science,Machine Learning,Chorus1,Chorus2,0,1
1275,French,Physics,Chemistry,Optimization,Machine Learning,Aero Engineering,0,0
1276,Business,Biology,Algebra,History,Chorus1,Chorus2,0,1
1277,Machine Learning,History,Algebra,Chinese,Physics,Spanish,0,0
1278,Spanish,Chemistry,Chinese,English,Aero Engineering,Biology,0,0
1279,Chinese,Optimization,Algebra,Business,Aero Engineering,Astro Engineering,0,0
1280,Business,Chemistry,Machine Learning,Physics,Astro Engineering,Chinese,0,0
1281,Algebra,Political Science,Chemistry,Biology,Chinese,French,1,0
1282,Spanish,Aero Engineering,Business,Optimization,Chorus1,Chorus2,0,1
