,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Athlete,Chorus
384,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0
385,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
386,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
387,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
388,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
389,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
390,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1
391,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
392,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
393,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
394,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
395,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
396,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
397,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1
398,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
399,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
400,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
401,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
402,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
403,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
404,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
405,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
406,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
407,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
408,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
409,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
410,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
411,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0
412,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
413,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
414,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
415,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
416,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
417,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1
418,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
419,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
420,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
421,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
422,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0
423,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
424,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
425,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
426,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0
427,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
428,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
429,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
430,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0
431,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
432,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
433,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
434,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
435,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
436,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1
437,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
438,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
439,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
440,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
441,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
442,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
443,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
444,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0
445,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
446,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
447,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0
448,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1
449,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0
450,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1
451,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
452,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
453,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
454,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
455,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
456,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
457,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
458,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
459,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
460,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
461,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
462,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
463,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
464,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
465,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
466,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
467,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
468,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
469,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
470,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
471,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
472,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
473,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
474,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
475,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
476,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
477,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
478,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
479,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
480,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
481,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
482,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
483,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
484,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
485,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
486,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
487,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
488,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
489,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
490,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
491,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
492,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
493,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
494,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
495,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
496,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
497,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
498,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
499,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1
500,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
501,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0
502,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
503,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0
504,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
505,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
506,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
507,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
508,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
509,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0
510,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
511,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
512,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
513,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
514,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
515,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
516,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
517,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
518,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
519,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1
520,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
521,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
522,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
523,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
524,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
525,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
526,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
527,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
528,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
529,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
530,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
531,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
532,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
533,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0
534,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
535,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
536,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
537,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
538,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
539,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1
540,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1
541,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
542,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
543,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
544,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
545,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
546,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
547,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
548,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
549,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
550,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
551,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
552,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
553,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
554,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
555,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
556,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
557,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0
558,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0
559,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
560,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0
561,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
562,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
563,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
564,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
565,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
566,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
567,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
568,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
569,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
570,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
571,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
572,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
573,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
574,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
575,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
576,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
577,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
578,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
579,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1
580,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
581,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
582,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
583,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
584,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
585,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
586,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
587,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
588,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
589,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0
590,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
591,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0
592,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
593,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
594,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0
595,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
596,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
597,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
598,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
599,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
600,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
601,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
602,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
603,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
604,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
605,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1
606,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
607,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
608,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
609,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
610,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
611,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
612,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
613,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
614,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0
615,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
616,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
617,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
618,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
619,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
620,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
621,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
622,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
623,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
624,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
625,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
626,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
627,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1
628,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
629,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
630,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
631,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
632,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
633,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
634,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
635,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
636,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
637,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
638,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
639,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
640,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
641,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
642,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
643,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
644,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1
645,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
646,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
647,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
648,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
649,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
650,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
651,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
652,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0
653,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
654,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
655,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
656,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
657,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
658,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
659,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
660,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
661,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
662,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
663,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
664,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1
665,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
666,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0
668,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
669,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
670,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
671,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1
672,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
673,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
674,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
675,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0
676,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
677,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
678,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
679,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
680,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0
681,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
682,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
683,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
684,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
685,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
686,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
687,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
688,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
689,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
690,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
691,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
692,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
693,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
694,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
695,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0
696,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
697,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
698,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
699,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
700,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
701,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
702,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
703,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
704,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
705,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
706,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
707,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
708,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
709,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
710,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
711,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0
712,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
713,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
714,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0
715,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
716,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
717,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
718,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
719,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
720,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
721,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
722,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
723,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
724,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
725,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
726,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
727,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
728,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0
729,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
730,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
731,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
732,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0
733,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
734,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
735,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
736,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
737,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
738,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
739,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
740,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
741,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
742,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0
743,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
744,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
745,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
746,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
747,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
748,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
749,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
750,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
751,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
752,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
753,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
754,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
755,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1
756,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
757,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1
758,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
759,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
760,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
761,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
762,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
763,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
764,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
765,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
766,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
767,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
768,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
769,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
